train_loss,val_loss,val_psnr,val_ssim,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.036651656876007715,0.02295566326379776,16.679133863849962,0.35706392060468595,1727029426,,False,1,6b602_00054,2024-09-23_01-23-46,123.20394396781921,123.20394396781921,2496329,prism-2.apex.cmkl.ac.th,172.16.101.112,123.20394396781921,1
0.022208098356301584,0.01896711384008328,17.542884253200494,0.4158151929974556,1727029544,,False,2,6b602_00054,2024-09-23_01-25-44,117.48509359359741,240.68903756141663,2496329,prism-2.apex.cmkl.ac.th,172.16.101.112,240.68903756141663,2
0.019678715760509172,0.01796873476107915,17.841039178830577,0.44365505906691155,1727029661,,False,3,6b602_00054,2024-09-23_01-27-41,116.84472227096558,357.5337598323822,2496329,prism-2.apex.cmkl.ac.th,172.16.101.112,357.5337598323822,3
0.018611389078199862,0.01699437242746353,18.059407792410198,0.45956123275558153,1727029777,,False,4,6b602_00054,2024-09-23_01-29-37,116.45525979995728,473.9890196323395,2496329,prism-2.apex.cmkl.ac.th,172.16.101.112,473.9890196323395,4
0.017924733310317,0.016531869056324165,18.197304302859987,0.4720177961016695,1727029894,,False,5,6b602_00054,2024-09-23_01-31-34,116.61380457878113,590.6028242111206,2496329,prism-2.apex.cmkl.ac.th,172.16.101.112,590.6028242111206,5
0.01732421235367656,0.01601226079960664,18.354601356189114,0.4837057103067636,1727030012,,False,6,6b602_00054,2024-09-23_01-33-32,118.02648544311523,708.6293096542358,2496329,prism-2.apex.cmkl.ac.th,172.16.101.112,708.6293096542358,6
0.017051275535176196,0.015552945864697297,18.48085131741486,0.49084472700953485,1727030130,,False,7,6b602_00054,2024-09-23_01-35-30,118.59615755081177,827.2254672050476,2496329,prism-2.apex.cmkl.ac.th,172.16.101.112,827.2254672050476,7
0.016826872045174242,0.015210994111994901,18.571552187294177,0.4990326083103816,1727030249,,False,8,6b602_00054,2024-09-23_01-37-29,118.48503613471985,945.7105033397675,2496329,prism-2.apex.cmkl.ac.th,172.16.101.112,945.7105033397675,8
0.01649247241144379,0.015154528260231018,18.583346033278012,0.5014500940317909,1727030366,,False,9,6b602_00054,2024-09-23_01-39-26,116.78521394729614,1062.4957172870636,2496329,prism-2.apex.cmkl.ac.th,172.16.101.112,1062.4957172870636,9
0.016291621242960293,0.014866261040170987,18.68050078244826,0.5077563369770844,1727030482,,False,10,6b602_00054,2024-09-23_01-41-22,115.96941351890564,1178.4651308059692,2496329,prism-2.apex.cmkl.ac.th,172.16.101.112,1178.4651308059692,10
