train_loss,val_loss,val_psnr,val_ssim,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.018568006817829507,0.014724183913277483,18.824200128421502,0.5688529016872247,1727469989,,False,1,b39b0_00017,2024-09-28_03-46-29,129.08681511878967,129.08681511878967,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,129.08681511878967,1
0.013712385370506695,0.014011177980123352,18.994090794406205,0.5818361585314075,1727470125,,False,2,b39b0_00017,2024-09-28_03-48-45,135.6116805076599,264.6984956264496,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,264.6984956264496,2
0.012654214520257152,0.011520137450161793,19.788642089036745,0.593508527542154,1727470250,,False,3,b39b0_00017,2024-09-28_03-50-50,125.5313332080841,390.2298288345337,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,390.2298288345337,3
0.011699396217691487,0.010723307268458536,20.08489722604181,0.6034064718882243,1727470376,,False,4,b39b0_00017,2024-09-28_03-52-56,125.61209154129028,515.841920375824,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,515.841920375824,4
0.011118862517017486,0.010293946694225873,20.249039751533445,0.6086130747596423,1727470507,,False,5,b39b0_00017,2024-09-28_03-55-07,130.80179572105408,646.643716096878,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,646.643716096878,5
0.010878845698278669,0.012540945676208913,19.561562967686346,0.5953203674728672,1727470638,,False,6,b39b0_00017,2024-09-28_03-57-18,131.39446115493774,778.0381772518158,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,778.0381772518158,6
0.010665034850295704,0.010011469534958687,20.381233150863743,0.6154905827492475,1727470770,,False,7,b39b0_00017,2024-09-28_03-59-30,132.26166772842407,910.2998449802399,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,910.2998449802399,7
0.010470261914616315,0.011026811632559674,19.978156858540352,0.6191937088519335,1727470908,,False,8,b39b0_00017,2024-09-28_04-01-48,137.26847100257874,1047.5683159828186,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,1047.5683159828186,8
0.010278051070087514,0.009757648669968278,20.512668386033756,0.6189080545902252,1727471051,,False,9,b39b0_00017,2024-09-28_04-04-11,143.40778040885925,1190.9760963916779,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,1190.9760963916779,9
0.010094761020161382,0.009887726766938679,20.424712228418556,0.6248070821786921,1727471191,,False,10,b39b0_00017,2024-09-28_04-06-31,139.53623747825623,1330.512333869934,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,1330.512333869934,10
0.010040235432699836,0.00981344967024308,20.579342531790182,0.628692170009017,1727471323,,False,11,b39b0_00017,2024-09-28_04-08-43,132.4237983226776,1462.9361321926117,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,1462.9361321926117,11
0.00990959792754745,0.009467274401964926,20.601061379483024,0.6235439427544673,1727471449,,False,12,b39b0_00017,2024-09-28_04-10-49,126.34546852111816,1589.2816007137299,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,1589.2816007137299,12
0.009813635644834789,0.009722130678208738,20.504910249347205,0.625842779258887,1727471566,,False,13,b39b0_00017,2024-09-28_04-12-46,116.83485198020935,1706.1164526939392,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,1706.1164526939392,13
0.009675083139115566,0.009534580142404955,20.59151729387958,0.6261906646763284,1727471686,,False,14,b39b0_00017,2024-09-28_04-14-46,119.39543581008911,1825.5118885040283,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,1825.5118885040283,14
0.009664256201068588,0.010586221092220011,20.113726898232784,0.6180705223778884,1727471805,,False,15,b39b0_00017,2024-09-28_04-16-45,118.89029884338379,1944.402187347412,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,1944.402187347412,15
0.009588255989008452,0.009520167486663636,20.57765961389672,0.6277205268889665,1727471927,,False,16,b39b0_00017,2024-09-28_04-18-47,122.52627921104431,2066.9284665584564,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,2066.9284665584564,16
0.009462145131288303,0.009773175692421266,20.585058363841746,0.6377535382335384,1727472048,,False,17,b39b0_00017,2024-09-28_04-20-48,120.64852476119995,2187.5769913196564,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,2187.5769913196564,17
0.009468944734800963,0.009011699876951417,20.831262747666926,0.6335127321233353,1727472164,,False,18,b39b0_00017,2024-09-28_04-22-44,115.93695306777954,2303.513944387436,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,2303.513944387436,18
0.009413934655762296,0.009247947357580694,20.758089993317544,0.6373049184978008,1727472283,,False,19,b39b0_00017,2024-09-28_04-24-43,119.39965343475342,2422.9135978221893,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,2422.9135978221893,19
0.009310446068969238,0.009147119087477526,20.823702841114336,0.6423383871515592,1727472404,,False,20,b39b0_00017,2024-09-28_04-26-44,120.62826442718506,2543.5418622493744,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,2543.5418622493744,20
0.009352400909192232,0.009119227833660513,20.85691100993461,0.6353616884946823,1727472523,,False,21,b39b0_00017,2024-09-28_04-28-43,118.89282011985779,2662.434682369232,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,2662.434682369232,21
0.009254201220783808,0.009132313870350291,20.749536604267263,0.6299759832123916,1727472638,,False,22,b39b0_00017,2024-09-28_04-30-38,114.95896577835083,2777.393648147583,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,2777.393648147583,22
0.009219147605728714,0.009070206688667051,20.84602545053272,0.6374660337617,1727472772,,False,23,b39b0_00017,2024-09-28_04-32-52,133.87777876853943,2911.2714269161224,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,2911.2714269161224,23
0.00916223646671479,0.00937767229774446,20.774656971916414,0.6371586355169614,1727472897,,False,24,b39b0_00017,2024-09-28_04-34-57,124.98281264305115,3036.2542395591736,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,3036.2542395591736,24
0.009182493277322287,0.008763558404356013,20.94040622895903,0.6375211449762186,1727473033,,False,25,b39b0_00017,2024-09-28_04-37-13,136.0019030570984,3172.256142616272,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,3172.256142616272,25
0.009104909689765123,0.008944479522020538,20.92313491114356,0.6409668815036614,1727473162,,False,26,b39b0_00017,2024-09-28_04-39-22,129.1826355457306,3301.4387781620026,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,3301.4387781620026,26
0.009112431968819222,0.008805438788729037,20.917441817032604,0.6359150607784589,1727473306,,False,27,b39b0_00017,2024-09-28_04-41-46,144.45726871490479,3445.8960468769073,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,3445.8960468769073,27
0.009033259566805514,0.008681896931252717,21.003318846015055,0.6381036857863267,1727473437,,False,28,b39b0_00017,2024-09-28_04-43-57,130.9966971874237,3576.892744064331,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,3576.892744064331,28
0.00900279765795217,0.00991714317744091,20.486176782306593,0.6403624858508508,1727473566,,False,29,b39b0_00017,2024-09-28_04-46-06,128.83001351356506,3705.722757577896,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,3705.722757577896,29
0.0090477499103716,0.010291376954008793,20.403502592493997,0.6307597399204969,1727473720,,False,30,b39b0_00017,2024-09-28_04-48-40,153.87689065933228,3859.5996482372284,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,3859.5996482372284,30
0.008953807844737566,0.008997826528346516,20.904802707748157,0.6411661247313023,1727473853,,False,31,b39b0_00017,2024-09-28_04-50-53,133.1953990459442,3992.7950472831726,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,3992.7950472831726,31
0.008988814101058461,0.008810154628008604,21.001162678262872,0.6458088244150082,1727473987,,False,32,b39b0_00017,2024-09-28_04-53-07,133.65204286575317,4126.447090148926,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,4126.447090148926,32
0.008933593986923467,0.008618216556621807,21.115446299705685,0.6463930122802655,1727474124,,False,33,b39b0_00017,2024-09-28_04-55-24,136.62288856506348,4263.069978713989,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,4263.069978713989,33
0.008918109946702233,0.00896857835181143,20.86626425650214,0.6384187152336042,1727474258,,False,34,b39b0_00017,2024-09-28_04-57-38,134.54379677772522,4397.6137754917145,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,4397.6137754917145,34
0.008943841011634531,0.008528451759981926,21.0705380608722,0.6412948205719392,1727474386,,False,35,b39b0_00017,2024-09-28_04-59-46,127.56925559043884,4525.183031082153,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,4525.183031082153,35
0.008806176857409065,0.008386331451592888,21.15242113000042,0.6447951924800873,1727474519,,False,36,b39b0_00017,2024-09-28_05-01-59,133.77699184417725,4658.960022926331,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,4658.960022926331,36
0.008876576501844001,0.008508788452080498,21.108131023469294,0.6482118650525809,1727474672,,False,37,b39b0_00017,2024-09-28_05-04-32,152.09337258338928,4811.05339550972,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,4811.05339550972,37
0.008840188724827377,0.008652521672005626,21.006962565268292,0.6407918154348929,1727474797,,False,38,b39b0_00017,2024-09-28_05-06-37,125.89350390434265,4936.9468994140625,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,4936.9468994140625,38
0.008833889527000144,0.008939355447660004,20.88954632149357,0.6384560496459405,1727474936,,False,39,b39b0_00017,2024-09-28_05-08-56,138.39795351028442,5075.344852924347,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,5075.344852924347,39
0.008823131617440546,0.008512775217436283,21.11766756046649,0.6447505152175824,1727475064,,False,40,b39b0_00017,2024-09-28_05-11-04,128.27381825447083,5203.618671178818,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,5203.618671178818,40
0.008805271601607717,0.008431927952201773,21.137589936830377,0.6468361754864455,1727475201,,False,41,b39b0_00017,2024-09-28_05-13-21,136.84672164916992,5340.465392827988,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,5340.465392827988,41
0.008750394098210894,0.008363872718322894,21.179749606825272,0.6491037064343691,1727475336,,False,42,b39b0_00017,2024-09-28_05-15-36,134.58300971984863,5475.048402547836,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,5475.048402547836,42
0.008754904534921079,0.008327433528999487,21.182907837457158,0.6465192260394493,1727475474,,False,43,b39b0_00017,2024-09-28_05-17-54,138.37108945846558,5613.419492006302,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,5613.419492006302,43
0.008732582947820911,0.008977882037745697,20.943076724873144,0.6419079437901576,1727475603,,False,44,b39b0_00017,2024-09-28_05-20-03,128.74113082885742,5742.160622835159,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,5742.160622835159,44
0.008711831333736578,0.008297098952192114,21.23209675429898,0.6515070715248584,1727475728,,False,45,b39b0_00017,2024-09-28_05-22-08,125.04635739326477,5867.206980228424,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,5867.206980228424,45
0.008697003831772911,0.008348136845890475,21.21075240219844,0.6485270758718252,1727475860,,False,46,b39b0_00017,2024-09-28_05-24-20,131.98550295829773,5999.192483186722,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,5999.192483186722,46
0.008731020155534062,0.008851082845665943,20.994283359326015,0.6441018278350432,1727475995,,False,47,b39b0_00017,2024-09-28_05-26-35,135.38142204284668,6134.5739052295685,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,6134.5739052295685,47
0.008712228323811116,0.008446041121722068,21.14704906699324,0.648264361952742,1727476129,,False,48,b39b0_00017,2024-09-28_05-28-49,133.5799777507782,6268.153882980347,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,6268.153882980347,48
0.008732955195848255,0.008590514570032157,21.066315841203394,0.6449594805588325,1727476252,,False,49,b39b0_00017,2024-09-28_05-30-52,122.96164298057556,6391.115525960922,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,6391.115525960922,49
0.008682239500509567,0.008312327878271368,21.211177703737764,0.6443203714291255,1727476394,,False,50,b39b0_00017,2024-09-28_05-33-14,142.7144637107849,6533.829989671707,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,6533.829989671707,50
0.008614907745928485,0.008401394934104434,21.17707068310103,0.6465234474639098,1727476568,,False,51,b39b0_00017,2024-09-28_05-36-08,173.57830476760864,6707.408294439316,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,6707.408294439316,51
0.008686706300207568,0.008207178321377984,21.27138921298703,0.649974593197306,1727476695,,False,52,b39b0_00017,2024-09-28_05-38-15,127.42473793029785,6834.833032369614,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,6834.833032369614,52
0.008721443156754577,0.008481885188783723,21.08338702079361,0.6429398379077514,1727476832,,False,53,b39b0_00017,2024-09-28_05-40-32,136.37509632110596,6971.20812869072,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,6971.20812869072,53
0.008623351616395988,0.008663988898783009,21.093056123209102,0.6458150233477354,1727476975,,False,54,b39b0_00017,2024-09-28_05-42-55,142.7269995212555,7113.935128211975,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,7113.935128211975,54
0.008668804999308883,0.008477632325656455,21.215236236296544,0.6505678570220867,1727477104,,False,55,b39b0_00017,2024-09-28_05-45-04,129.5410671234131,7243.476195335388,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,7243.476195335388,55
0.008606582190448926,0.008286385215333595,21.2493938341507,0.6509338098118702,1727477256,,False,56,b39b0_00017,2024-09-28_05-47-36,151.9512128829956,7395.427408218384,202129,prism-2.apex.cmkl.ac.th,172.16.101.112,7395.427408218384,56
