train_loss,val_loss,val_psnr,val_ssim,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.023876311423877875,0.017260506237546602,17.942597728746406,0.43784879736353954,1727430169,,False,1,b39b0_00007,2024-09-27_16-42-49,139.63550281524658,139.63550281524658,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,139.63550281524658,1
0.01788497911890348,0.015307934833069642,18.452263879943317,0.46217291479806105,1727430317,,False,2,b39b0_00007,2024-09-27_16-45-17,148.5941505432129,288.2296533584595,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,288.2296533584595,2
0.016540470538660885,0.014843327045440674,18.60969097417799,0.4767485683163007,1727430456,,False,3,b39b0_00007,2024-09-27_16-47-36,138.25648474693298,426.48613810539246,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,426.48613810539246,3
0.01585799562993149,0.014153252045313517,18.805897518744707,0.4868322994485497,1727430590,,False,4,b39b0_00007,2024-09-27_16-49-50,134.4292459487915,560.915384054184,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,560.915384054184,4
0.015302309860785802,0.013567703016102314,18.987043596592677,0.4936650805647175,1727430725,,False,5,b39b0_00007,2024-09-27_16-52-05,134.8399498462677,695.7553339004517,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,695.7553339004517,5
0.015049690281351407,0.01356587352603674,19.00277313419197,0.4974711289703846,1727430860,,False,6,b39b0_00007,2024-09-27_16-54-20,134.4102828502655,830.1656167507172,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,830.1656167507172,6
0.014520097024738788,0.013148040264844894,19.132441566741498,0.5043101016432047,1727430993,,False,7,b39b0_00007,2024-09-27_16-56-33,133.7617585659027,963.9273753166199,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,963.9273753166199,7
0.014324421521276236,0.012831490417321524,19.21591673139594,0.5060587926109632,1727431128,,False,8,b39b0_00007,2024-09-27_16-58-48,134.33612489700317,1098.263500213623,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,1098.263500213623,8
0.014006202595929305,0.012581294894218446,19.319930060101832,0.5126338862255215,1727431261,,False,9,b39b0_00007,2024-09-27_17-01-01,133.3933436870575,1231.6568439006805,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,1231.6568439006805,9
0.01372182306771477,0.012329548147817452,19.40534862345198,0.5148907697747152,1727431395,,False,10,b39b0_00007,2024-09-27_17-03-15,133.76739954948425,1365.4242434501648,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,1365.4242434501648,10
0.013615795166542132,0.01230426941315333,19.413441512354524,0.5177437002733349,1727431528,,False,11,b39b0_00007,2024-09-27_17-05-28,133.36894726753235,1498.7931907176971,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,1498.7931907176971,11
0.013378995623439551,0.012404904119670391,19.414157028822867,0.5197777006030083,1727431695,,False,12,b39b0_00007,2024-09-27_17-08-15,167.2193775177002,1666.0125682353973,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,1666.0125682353973,12
0.013190554965287447,0.011959320068359374,19.53450995605837,0.5230642505014936,1727431870,,False,13,b39b0_00007,2024-09-27_17-11-10,174.5049591064453,1840.5175273418427,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,1840.5175273418427,13
0.013135484234740336,0.011927797357241313,19.54320246169489,0.5248035036275784,1727432044,,False,14,b39b0_00007,2024-09-27_17-14-04,173.64870810508728,2014.16623544693,3909698,prism-2.apex.cmkl.ac.th,172.16.101.112,2014.16623544693,14
