train_loss,val_loss,val_psnr,val_ssim,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.038484018073727685,0.017595795047608144,17.976927727832443,0.5483647089451551,1726846381,,False,1,6b602_00016,2024-09-20_22-33-01,142.46174001693726,142.46174001693726,860349,prism-2.apex.cmkl.ac.th,172.16.101.112,142.46174001693726,1
0.015661657587935526,0.0168233980335533,18.230321945823434,0.561148284504811,1726846523,,False,2,6b602_00016,2024-09-20_22-35-23,142.61225748062134,285.0739974975586,860349,prism-2.apex.cmkl.ac.th,172.16.101.112,285.0739974975586,2
0.014211435994754235,0.016678956262965467,18.17279331528602,0.5598545970370372,1726846663,,False,3,6b602_00016,2024-09-20_22-37-43,140.20540738105774,425.27940487861633,860349,prism-2.apex.cmkl.ac.th,172.16.101.112,425.27940487861633,3
0.013442169955621162,0.01481090205662111,18.72718746589989,0.576925162901481,1726846805,,False,4,6b602_00016,2024-09-20_22-40-05,141.78395080566406,567.0633556842804,860349,prism-2.apex.cmkl.ac.th,172.16.101.112,567.0633556842804,4
0.01311905478934447,0.012174736208064443,19.609840684372337,0.596702357682089,1726846947,,False,5,6b602_00016,2024-09-20_22-42-27,141.78944563865662,708.852801322937,860349,prism-2.apex.cmkl.ac.th,172.16.101.112,708.852801322937,5
0.012500534307211637,0.012332203208488669,19.528015313872928,0.5934162166118622,1726847090,,False,6,6b602_00016,2024-09-20_22-44-50,142.76068449020386,851.6134858131409,860349,prism-2.apex.cmkl.ac.th,172.16.101.112,851.6134858131409,6
0.01214388974631826,0.012247839580943927,19.608853828030295,0.6026647194276253,1726847235,,False,7,6b602_00016,2024-09-20_22-47-15,144.79610109329224,996.4095869064331,860349,prism-2.apex.cmkl.ac.th,172.16.101.112,996.4095869064331,7
0.011699660216768583,0.011127700315828019,19.86914085306697,0.5966031399443745,1726847378,,False,8,6b602_00016,2024-09-20_22-49-38,143.76178002357483,1140.171366930008,860349,prism-2.apex.cmkl.ac.th,172.16.101.112,1140.171366930008,8
0.01125706322863698,0.012221836603860906,19.563546460057275,0.6055168113410473,1726847521,,False,9,6b602_00016,2024-09-20_22-52-01,143.08003568649292,1283.2514026165009,860349,prism-2.apex.cmkl.ac.th,172.16.101.112,1283.2514026165009,9
0.0111876194079717,0.010655155885925001,20.112209426446576,0.6059930192132791,1726847662,,False,10,6b602_00016,2024-09-20_22-54-22,140.48246335983276,1423.7338659763336,860349,prism-2.apex.cmkl.ac.th,172.16.101.112,1423.7338659763336,10
