train_loss,val_loss,val_psnr,val_ssim,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.06805943251152834,0.04205675435066223,14.041454780549994,0.2078533850138386,1727034496,,False,1,6b602_00061,2024-09-23_02-48-16,132.28328442573547,132.28328442573547,2562074,prism-2.apex.cmkl.ac.th,172.16.101.112,132.28328442573547,1
0.0378742624608179,0.03320076483984788,15.068725350934313,0.25414162840570015,1727034625,,False,2,6b602_00061,2024-09-23_02-50-25,128.673504114151,260.9567885398865,2562074,prism-2.apex.cmkl.ac.th,172.16.101.112,260.9567885398865,2
0.03160865731785695,0.0283407238672177,15.750664971516928,0.2888689313456416,1727034753,,False,3,6b602_00061,2024-09-23_02-52-33,127.9857668876648,388.94255542755127,2562074,prism-2.apex.cmkl.ac.th,172.16.101.112,388.94255542755127,3
0.028345162974049647,0.02558157534400622,16.202077069703154,0.31373770081996916,1727034880,,False,4,6b602_00061,2024-09-23_02-54-40,127.82163500785828,516.7641904354095,2562074,prism-2.apex.cmkl.ac.th,172.16.101.112,516.7641904354095,4
0.02626112761721015,0.024928168018658957,16.327596417674435,0.32305734406163295,1727035009,,False,5,6b602_00061,2024-09-23_02-56-49,128.62959456443787,645.3937849998474,2562074,prism-2.apex.cmkl.ac.th,172.16.101.112,645.3937849998474,5
0.02479564760128657,0.02308157799144586,16.659268747607364,0.3418873390580217,1727035138,,False,6,6b602_00061,2024-09-23_02-58-58,128.80815815925598,774.2019431591034,2562074,prism-2.apex.cmkl.ac.th,172.16.101.112,774.2019431591034,6
0.02372045202553272,0.021756965488195418,16.912947104771415,0.3587454207390547,1727035267,,False,7,6b602_00061,2024-09-23_03-01-07,128.7950255870819,902.9969687461853,2562074,prism-2.apex.cmkl.ac.th,172.16.101.112,902.9969687461853,7
0.022819804972658553,0.021566979760924976,16.979130007389696,0.36914212566862503,1727035396,,False,8,6b602_00061,2024-09-23_03-03-16,128.95369243621826,1031.9506611824036,2562074,prism-2.apex.cmkl.ac.th,172.16.101.112,1031.9506611824036,8
0.022101896735529106,0.020490435337026915,17.186780243347037,0.3790829033950965,1727035525,,False,9,6b602_00061,2024-09-23_03-05-25,129.47482538223267,1161.4254865646362,2562074,prism-2.apex.cmkl.ac.th,172.16.101.112,1161.4254865646362,9
0.021590509466826915,0.01996686421583096,17.320808704173825,0.387389648668468,1727035654,,False,10,6b602_00061,2024-09-23_03-07-34,128.6978302001953,1290.1233167648315,2562074,prism-2.apex.cmkl.ac.th,172.16.101.112,1290.1233167648315,10
